Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-04-20 10:03:58.252 -0500,"Success",0:00:01,0,0,0,"20200420_100358.252/LogFile.txt","","",1
2020-04-20 10:06:31.824 -0500,"Success",0:00:01,0,0,0,"20200420_100631.824/LogFile.txt","","",1
2020-04-20 17:33:39.888 -0500,"Success",0:00:02,0,0,0,"20200420_173339.888/LogFile.txt","","",1
2020-04-23 08:51:20.478 -0500,"Success",0:00:05,0,0,0,"20200423_085120.478/LogFile.txt","","",1
2020-04-23 08:53:49.788 -0500,"Success",0:00:03,0,0,0,"20200423_085349.788/LogFile.txt","","",1
2020-04-23 09:44:55.414 -0500,"Success",0:00:03,0,0,0,"20200423_094455.414/LogFile.txt","","",1
2020-04-23 09:47:33.566 -0500,"Success",0:00:01,0,0,0,"20200423_094733.566/LogFile.txt","","",1
2020-04-23 11:22:22.460 -0500,"Success",0:00:02,0,0,0,"20200423_112222.460/LogFile.txt","","",1
2020-04-23 11:29:11.610 -0500,"Success",0:00:02,0,0,0,"20200423_112911.610/LogFile.txt","","",1
2020-04-23 11:34:35.446 -0500,"Success",0:00:01,0,0,0,"20200423_113435.446/LogFile.txt","","",1
2020-04-23 11:34:50.303 -0500,"Success",0:00:02,0,0,0,"20200423_113450.303/LogFile.txt","","",1
2020-04-23 11:35:07.304 -0500,"Failure",0:00:05,1,0,0,"20200423_113507.304/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-04-23 11:36:37.523 -0500,"Failure",0:00:04,1,0,0,"20200423_113637.523/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-04-23 11:39:19.361 -0500,"Success",0:00:02,0,0,0,"20200423_113919.361/LogFile.txt","","",1
2020-04-23 11:56:51.747 -0500,"Success",0:00:03,0,0,0,"20200423_115651.747/LogFile.txt","","",1
2020-04-23 11:59:54.687 -0500,"Success",0:00:02,0,0,0,"20200423_115954.687/LogFile.txt","","",1
2020-04-23 12:10:35.586 -0500,"Success",0:00:01,0,0,0,"20200423_121035.586/LogFile.txt","","",1
2020-04-23 12:12:31.229 -0500,"Success",0:00:01,0,0,0,"20200423_121231.229/LogFile.txt","","",1
2020-04-23 12:12:51.483 -0500,"Failure",0:00:05,1,0,0,"20200423_121251.483/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-04-23 12:13:50.530 -0500,"Success",0:00:03,0,0,0,"20200423_121350.530/LogFile.txt","","",1
2020-04-23 12:16:03.487 -0500,"Success",0:00:02,0,0,0,"20200423_121603.487/LogFile.txt","","",1
2020-04-23 12:17:06.517 -0500,"Success",0:00:02,0,0,0,"20200423_121706.517/LogFile.txt","","",1
2020-05-06 22:43:34.045 -0500,"Success",0:00:03,0,0,0,"20200506_224334.045/LogFile.txt","","",1
2020-05-07 10:40:41.000 -0500,"Success",0:00:03,0,0,0,"20200507_104041.000/LogFile.txt","","",1
2020-05-07 10:40:59.173 -0500,"Failure",0:00:05,1,0,0,"20200507_104059.173/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-07 13:44:48.767 -0500,"Success",0:00:03,0,0,0,"20200507_134448.767/LogFile.txt","","",1
2020-05-07 13:47:15.894 -0500,"Success",0:00:01,0,0,0,"20200507_134715.894/LogFile.txt","","",1
2020-05-07 13:48:00.800 -0500,"Success",0:00:01,0,0,0,"20200507_134800.800/LogFile.txt","","",1
2020-05-07 15:09:53.287 -0500,"Success",0:00:03,0,0,0,"20200507_150953.287/LogFile.txt","","",1
2020-05-07 20:07:10.460 -0500,"Success",0:00:03,0,0,0,"20200507_200710.460/LogFile.txt","","",1
2020-05-08 09:22:30.516 -0500,"Success",0:00:04,0,0,0,"20200508_092230.516/LogFile.txt","","",1
2020-05-08 09:48:11.768 -0500,"Success",0:00:03,0,0,0,"20200508_094811.768/LogFile.txt","","",1
2020-05-08 10:00:28.681 -0500,"Success",0:00:02,0,0,0,"20200508_100028.681/LogFile.txt","","",1
2020-05-08 11:39:48.208 -0500,"Success",0:00:03,0,0,0,"20200508_113948.208/LogFile.txt","","",1
2020-05-08 11:40:56.991 -0500,"Success",0:00:02,0,0,0,"20200508_114056.991/LogFile.txt","","",1
2020-05-08 11:42:11.743 -0500,"Success",0:00:02,0,0,0,"20200508_114211.743/LogFile.txt","","",1
2020-05-08 11:42:28.541 -0500,"Failure",0:00:05,1,0,0,"20200508_114228.541/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-08 11:43:07.405 -0500,"Success",0:00:03,0,0,0,"20200508_114307.405/LogFile.txt","","",1
2020-05-11 17:39:44.860 -0500,"Success",0:00:03,0,0,0,"20200511_173944.860/LogFile.txt","","",1
2020-05-11 17:43:06.256 -0500,"Success",0:00:01,0,0,0,"20200511_174306.256/LogFile.txt","","",1
2020-05-11 17:43:23.993 -0500,"Success",0:00:03,0,0,0,"20200511_174323.993/LogFile.txt","","",1
2020-05-12 10:46:40.820 -0500,"Failure",0:00:21,1,1,0,"20200512_104640.820/LogFile.txt","","AssertionFailed -- (false: ImageFound(""go2loginCommerce""))",0
2020-05-14 09:39:38.922 -0500,"Success",0:00:02,0,0,0,"20200514_093938.922/LogFile.txt","","",1
2020-05-14 10:33:13.733 -0500,"Success",0:00:03,0,0,0,"20200514_103313.733/LogFile.txt","","",1
2020-05-14 10:34:08.329 -0500,"Success",0:00:01,0,0,0,"20200514_103408.329/LogFile.txt","","",1
